# row_label, Frac_Entanglement_Presenet, AVG_Num_of_Entanglements, AVG_Num_of_Crossings, AVG_Num_of_Entanglements_normL, AVG_Num_of_Crossings_normL
treatment_mean,0.75,6.8,1.3851078551078548,0.010573820004317096,0.0031242901733474298
treatment_yerr_lower_delta,0.3,2.5857142857142854,0.21050468050468019,0.0030270507949959353,0.0007305714659962843
treatment_yerr_upper_delta,0.09999999999999998,4.670588235294118,0.3100214144861648,0.00445859089480544,0.0009573694777748319
control_mean,0.5052410901467506,3.136929460580913,1.159946403147301,0.006605857613373905,0.0029851938207342194
control_yerr_lower_delta,0.04612159329140464,0.37273732084292144,0.04358436993932968,0.0006607713675804705,0.00025459706631803187
control_yerr_upper_delta,0.04192872117400415,0.47112593877716513,0.06167634892631502,0.0007897790042497533,0.0003193880591290084
sample_diffs,-0.24475890985324944,-3.663070539419087,-0.22516145196055382,-0.003967962390943191,-0.00013909635261321034
pvalues,0.026449735502644973,0.008229917700822991,0.06835931640683593,0.032309676903230965,0.37554624453755464
